Date,Close
8/14/2019 16:00:00,18.77
8/15/2019 16:00:00,18.62
8/16/2019 16:00:00,19.09
8/19/2019 16:00:00,23.08
8/20/2019 16:00:00,22.77
8/21/2019 16:00:00,22.98
8/22/2019 16:00:00,23.68
8/23/2019 16:00:00,22.96
8/26/2019 16:00:00,23.27
8/27/2019 16:00:00,24.09
8/28/2019 16:00:00,24.06
8/29/2019 16:00:00,24.27
8/30/2019 16:00:00,24.3
9/3/2019 16:00:00,24.68
9/4/2019 16:00:00,24.48
9/5/2019 16:00:00,24.64
9/6/2019 16:00:00,24.5
9/9/2019 16:00:00,23.04
9/10/2019 16:00:00,23.27
9/11/2019 16:00:00,23.21
9/12/2019 16:00:00,23.17
9/13/2019 16:00:00,22.96
9/16/2019 16:00:00,22.68
9/17/2019 16:00:00,22.69
9/18/2019 16:00:00,22.33
9/19/2019 16:00:00,23.45
9/20/2019 16:00:00,23.08
9/23/2019 16:00:00,23.72
9/24/2019 16:00:00,22.57
9/25/2019 16:00:00,22.76
9/26/2019 16:00:00,22.63
9/27/2019 16:00:00,21.44
9/30/2019 16:00:00,21.95
10/1/2019 16:00:00,21.27
10/2/2019 16:00:00,20.71
10/3/2019 16:00:00,20.72
10/4/2019 16:00:00,21.74
10/7/2019 16:00:00,22.14
10/8/2019 16:00:00,21.46
10/9/2019 16:00:00,22.01
10/10/2019 16:00:00,21.36
10/11/2019 16:00:00,20.28
10/14/2019 16:00:00,20.34
10/15/2019 16:00:00,19.34
10/16/2019 16:00:00,18.06
10/17/2019 16:00:00,17.9
10/18/2019 16:00:00,17.64
10/21/2019 16:00:00,18
10/22/2019 16:00:00,17.54
10/23/2019 16:00:00,17.79
10/24/2019 16:00:00,18
10/25/2019 16:00:00,17.9
10/28/2019 16:00:00,18.28
10/29/2019 16:00:00,18.49
10/30/2019 16:00:00,18.86
10/31/2019 16:00:00,19.36
11/1/2019 16:00:00,20.17
11/4/2019 16:00:00,18.78
11/5/2019 16:00:00,18.29
11/6/2019 16:00:00,18.13
11/7/2019 16:00:00,18.57
11/8/2019 16:00:00,18.52
11/11/2019 16:00:00,18.95
11/12/2019 16:00:00,18.98
11/13/2019 16:00:00,18.86
11/14/2019 16:00:00,19.12
11/15/2019 16:00:00,19.58
11/18/2019 16:00:00,19.76
11/19/2019 16:00:00,20.1
11/20/2019 16:00:00,18.98
11/21/2019 16:00:00,18.78
11/22/2019 16:00:00,19.88
11/25/2019 16:00:00,19.68
11/26/2019 16:00:00,20.37
11/27/2019 16:00:00,20.08
11/29/2019 13:00:00,19.82
12/2/2019 16:00:00,19.58
12/3/2019 16:00:00,19.95
12/4/2019 16:00:00,19.8
12/5/2019 16:00:00,19.95
12/6/2019 16:00:00,20.39
12/9/2019 16:00:00,20.42
12/10/2019 16:00:00,20.19
12/11/2019 16:00:00,20.35
12/12/2019 16:00:00,20.87
12/13/2019 16:00:00,21.4
12/16/2019 16:00:00,21.06
12/17/2019 16:00:00,21.35
12/18/2019 16:00:00,19.01
12/19/2019 16:00:00,18.46
12/20/2019 16:00:00,18.72
12/23/2019 16:00:00,18.88
12/24/2019 13:00:00,18.64
12/26/2019 16:00:00,19.04
12/27/2019 16:00:00,19.08
12/30/2019 16:00:00,19.17
12/31/2019 16:00:00,19.36
1/2/2020 16:00:00,19.29
1/3/2020 16:00:00,18.98
1/6/2020 16:00:00,18.84
1/7/2020 16:00:00,18.49
1/8/2020 16:00:00,18.6
1/9/2020 16:00:00,19.07
1/10/2020 16:00:00,19.69
1/13/2020 16:00:00,19.83
1/14/2020 16:00:00,19.51
1/15/2020 16:00:00,19.48
1/16/2020 16:00:00,19.64
1/17/2020 16:00:00,19.86
1/21/2020 16:00:00,19.82
1/22/2020 16:00:00,20
1/23/2020 16:00:00,19.95
1/24/2020 16:00:00,19.46
1/27/2020 16:00:00,18.53
1/28/2020 16:00:00,18.91
1/29/2020 16:00:00,19.08
1/30/2020 16:00:00,18.79
1/31/2020 16:00:00,18.55
2/3/2020 16:00:00,18.36
2/4/2020 16:00:00,19.08
2/5/2020 16:00:00,19.22
2/6/2020 16:00:00,19.11
2/7/2020 16:00:00,19.23
2/10/2020 16:00:00,19.22
2/11/2020 16:00:00,19.66
2/12/2020 16:00:00,20.06
2/13/2020 16:00:00,20.43
2/14/2020 16:00:00,20.05
2/18/2020 16:00:00,20.41
2/19/2020 16:00:00,21.06
2/20/2020 16:00:00,20.8
2/21/2020 16:00:00,20.06
2/24/2020 16:00:00,18.63
2/25/2020 16:00:00,18.52
2/26/2020 16:00:00,18.58
2/27/2020 16:00:00,18.26
2/28/2020 16:00:00,17.44
3/2/2020 16:00:00,17.6
3/3/2020 16:00:00,17.62
3/4/2020 16:00:00,18.2
3/5/2020 16:00:00,18.1
3/6/2020 16:00:00,17.51
3/9/2020 16:00:00,14.81
3/10/2020 16:00:00,16.04
3/11/2020 16:00:00,14.67
3/12/2020 16:00:00,12.81
3/13/2020 16:00:00,13.81
3/16/2020 16:00:00,11.96
3/17/2020 16:00:00,11.63
3/18/2020 16:00:00,9.72
3/19/2020 16:00:00,10.14
3/20/2020 16:00:00,9.86
3/23/2020 16:00:00,10.22
3/24/2020 16:00:00,9.27
3/25/2020 16:00:00,9.71
3/26/2020 16:00:00,11.05
3/27/2020 16:00:00,10.85
3/30/2020 16:00:00,10.73
3/31/2020 16:00:00,10.71
4/1/2020 16:00:00,9.91
4/2/2020 16:00:00,10.51
4/3/2020 16:00:00,10.48
4/6/2020 16:00:00,11.63
4/7/2020 16:00:00,11.62
