Date,Close
10/8/2019 16:00:00,88.01
10/9/2019 16:00:00,88.35
10/10/2019 16:00:00,88.2
10/11/2019 16:00:00,88.65
10/14/2019 16:00:00,88.5
10/15/2019 16:00:00,88.42
10/16/2019 16:00:00,89.02
10/17/2019 16:00:00,91.04
10/18/2019 16:00:00,91.07
10/21/2019 16:00:00,90.68
10/22/2019 16:00:00,89.48
10/23/2019 16:00:00,84.32
10/24/2019 16:00:00,86.17
10/25/2019 16:00:00,87.55
10/28/2019 16:00:00,85.45
10/29/2019 16:00:00,83.69
10/30/2019 16:00:00,84.96
10/31/2019 16:00:00,83.43
11/1/2019 16:00:00,81.28
11/4/2019 16:00:00,77.02
11/5/2019 16:00:00,76.45
11/6/2019 16:00:00,77.49
11/7/2019 16:00:00,77.93
11/8/2019 16:00:00,75.98
11/11/2019 16:00:00,76.11
11/12/2019 16:00:00,75.01
11/13/2019 16:00:00,75
11/14/2019 16:00:00,75.47
11/15/2019 16:00:00,75.61
11/18/2019 16:00:00,73.67
11/19/2019 16:00:00,72.33
11/20/2019 16:00:00,72.99
11/21/2019 16:00:00,73.52
11/22/2019 16:00:00,74.46
11/25/2019 16:00:00,77.02
11/26/2019 16:00:00,78.69
11/27/2019 16:00:00,81.01
11/29/2019 13:00:00,80
12/2/2019 16:00:00,79.05
12/3/2019 16:00:00,78.97
12/4/2019 16:00:00,79.09
12/5/2019 16:00:00,80.19
12/6/2019 16:00:00,80.27
12/9/2019 16:00:00,84.26
12/10/2019 16:00:00,83.62
12/11/2019 16:00:00,84.64
12/12/2019 16:00:00,87.17
12/13/2019 16:00:00,87.93
12/16/2019 16:00:00,86.72
12/17/2019 16:00:00,85.83
12/18/2019 16:00:00,84.79
12/19/2019 16:00:00,85.01
12/20/2019 16:00:00,86.44
12/23/2019 16:00:00,85.77
12/24/2019 13:00:00,85.29
12/26/2019 16:00:00,86.27
12/27/2019 16:00:00,86.21
12/30/2019 16:00:00,85.99
12/31/2019 16:00:00,86.23
1/2/2020 16:00:00,84.74
1/3/2020 16:00:00,88.42
1/6/2020 16:00:00,89.57
1/7/2020 16:00:00,89.94
1/8/2020 16:00:00,90.66
1/9/2020 16:00:00,91.3
1/10/2020 16:00:00,90.91
1/13/2020 16:00:00,93.45
1/14/2020 16:00:00,91.7
1/15/2020 16:00:00,91.39
1/16/2020 16:00:00,87.65
1/17/2020 16:00:00,93.32
1/21/2020 16:00:00,90.3
1/22/2020 16:00:00,93.64
1/23/2020 16:00:00,93.3
1/24/2020 16:00:00,92.82
1/27/2020 16:00:00,91.91
1/28/2020 16:00:00,93.13
1/29/2020 16:00:00,96.13
1/30/2020 16:00:00,95.33
1/31/2020 16:00:00,92.77
2/3/2020 16:00:00,92.22
2/4/2020 16:00:00,93.63
2/5/2020 16:00:00,93.05
2/6/2020 16:00:00,93.31
2/7/2020 16:00:00,94.72
2/10/2020 16:00:00,97.43
2/11/2020 16:00:00,97
2/12/2020 16:00:00,97.6
2/13/2020 16:00:00,100.24
2/14/2020 16:00:00,100.17
2/18/2020 16:00:00,101.63
2/19/2020 16:00:00,98.75
2/20/2020 16:00:00,101.17
2/21/2020 16:00:00,99.67
2/24/2020 16:00:00,97.35
2/25/2020 16:00:00,94.26
2/26/2020 16:00:00,89.64
2/27/2020 16:00:00,85.37
2/28/2020 16:00:00,84.45
3/2/2020 16:00:00,84.8
3/3/2020 16:00:00,81.85
3/4/2020 16:00:00,83.77
3/5/2020 16:00:00,79.52
3/6/2020 16:00:00,79.29
3/9/2020 16:00:00,75.17
3/10/2020 16:00:00,76.15
3/11/2020 16:00:00,71.57
3/12/2020 16:00:00,68.26
3/13/2020 16:00:00,68.08
3/16/2020 16:00:00,57.53
3/17/2020 16:00:00,63.13
3/18/2020 16:00:00,49.72
3/19/2020 16:00:00,57.28
3/20/2020 16:00:00,56.48
3/23/2020 16:00:00,62.76
3/24/2020 16:00:00,72.28
3/25/2020 16:00:00,74.02
3/26/2020 16:00:00,75.35
3/27/2020 16:00:00,77.56
3/30/2020 16:00:00,80.52
3/31/2020 16:00:00,79.7
4/1/2020 16:00:00,79.77
4/2/2020 16:00:00,79.55
4/3/2020 16:00:00,77.65
4/6/2020 16:00:00,84.67
4/7/2020 16:00:00,92.31
